id,texto,author_id,sentimento,sentimentoNLTK
"1,63823549543915E+018",@perspicass @jogabilidade @nautiluslink AH kkkkkkkkkkkk mto obrigada vou dar uma olhadinha ❤️,,pos,neu
"1,63823534768221E+018",@camislf sao dois diferentes kkkk @jogabilidade e @nautiluslink,,pos,neu
"1,63821301306797E+018","@motasauro @nautiluslink @VictorSSouza Jogo pra relaxar é bom, se eu quiser me estressar vejo o lakers em quadra ou o Bahia em campo",,pos,neu
"1,63818145888273E+018","RT @nautiluslink: Estamos ao vivo com o Café com Videogames para falar sobre: 

- PS5 Pro vindo aí?
- Sucesso da Kepler Interactive
- Novid…",,pos,neu
"1,63818012091653E+018","RT @nautiluslink: Estamos ao vivo com o Café com Videogames para falar sobre: 

- PS5 Pro vindo aí?
- Sucesso da Kepler Interactive
- Novid…",,pos,neu
"1,638163619862E+018","RT @nautiluslink: Estamos ao vivo com o Café com Videogames para falar sobre: 

- PS5 Pro vindo aí?
- Sucesso da Kepler Interactive
- Novid…",,pos,neu
"1,63816320723048E+018","RT @nautiluslink: Tchia é um jogo de mundo aberto diferenciado, que não pressiona o jogador e incentiva a criatividade através da liberdade…",,pos,neu
"1,63816264598227E+018","Nautilus (@nautiluslink) tá on na Twitch. O título da live é: Café com Videogames #119 - PS5 Pro vindo aí?. Bora!

https://t.co/b9TLr8RJut
https://t.co/b9TLr8RJut",,pos,neu
"1,63799761042526E+018","@ishtar_games O pessoal do @nautiluslink fez um vídeo muito bom sobre o game!
https://t.co/o7DxiFTGu5",,pos,neu
"1,63798946746098E+018","@nautiluslink Eai rapaziada do nautilus, Pizza Tower quando? https://t.co/Lsq4ziawjs",,pos,neu
"1,63797899068928E+018",@npcvinicius @nautiluslink amigo o que tá escrito em azul KKKKKKKKK NAO CONSIGO LER,,neu,neu
"1,63796432760391E+018","RT @nautiluslink: Tchia é um jogo de mundo aberto diferenciado, que não pressiona o jogador e incentiva a criatividade através da liberdade…",,pos,neu
"1,63794865772612E+018","RT @nautiluslink: Tchia é um jogo de mundo aberto diferenciado, que não pressiona o jogador e incentiva a criatividade através da liberdade…",,pos,neu
"1,63794053085945E+018","RT @nautiluslink: Tchia é um jogo de mundo aberto diferenciado, que não pressiona o jogador e incentiva a criatividade através da liberdade…",,pos,neu
"1,63789395657384E+018","RT @nautiluslink: Bom dia! Estamos ao vivo com o Café com Videogames para falar sobre:

- Data de lançamento de Starfield
- Novidades do ev…",,pos,neu
"1,63789391658535E+018",RT @nautiluslink: Radio the Universe é tipo um Zelda onde tudo deu errado e o Link nunca acordou para salvar o mundo. O jogo é o projeto de…,,pos,neu
"1,63789390393952E+018",RT @nautiluslink: Boa tarde! O Café com Videogames dessa semana está disponível no feed de podcasts e no YouTube! Falamos sobre a data de l…,,pos,neg
"1,63789388904974E+018","RT @nautiluslink: Estamos ao vivo pra conferir uma versão de preview de TERRA NIL que a @devolverdigital digital mandou pra gente. 

Vem qu…",,pos,neu
"1,63789387546008E+018","RT @nautiluslink: Tchia é um jogo de mundo aberto diferenciado, que não pressiona o jogador e incentiva a criatividade através da liberdade…",,pos,neu
"1,63788159977247E+018","RT @nautiluslink: Tchia é um jogo de mundo aberto diferenciado, que não pressiona o jogador e incentiva a criatividade através da liberdade…",,pos,neu
"1,63787433751964E+018","RT @nautiluslink: Tchia é um jogo de mundo aberto diferenciado, que não pressiona o jogador e incentiva a criatividade através da liberdade…",,pos,neu
"1,63787237515999E+018","RT @nautiluslink: Tchia é um jogo de mundo aberto diferenciado, que não pressiona o jogador e incentiva a criatividade através da liberdade…",,pos,neu
"1,63787166267357E+018","RT @nautiluslink: Tchia é um jogo de mundo aberto diferenciado, que não pressiona o jogador e incentiva a criatividade através da liberdade…",,pos,neu
"1,63786379416347E+018","RT @nautiluslink: Tchia é um jogo de mundo aberto diferenciado, que não pressiona o jogador e incentiva a criatividade através da liberdade…",,pos,neu
"1,63786319467999E+018","RT @nautiluslink: Tchia é um jogo de mundo aberto diferenciado, que não pressiona o jogador e incentiva a criatividade através da liberdade…",,pos,neu
"1,63786178399303E+018","RT @nautiluslink: Tchia é um jogo de mundo aberto diferenciado, que não pressiona o jogador e incentiva a criatividade através da liberdade…",,pos,neu
"1,63786167854395E+018","RT @nautiluslink: Tchia é um jogo de mundo aberto diferenciado, que não pressiona o jogador e incentiva a criatividade através da liberdade…",,pos,neu
"1,63752981539263E+018","Nautilus (@nautiluslink) tá on na Twitch. O título da live é: n assista essa live, vc não entenderia !apoio. Bora!

https://t.co/b9TLr8RJut
https://t.co/b9TLr8RJut",,neg,neu
"1,63744682770325E+018",@afastemsevacas @_mdcf13 @karlcenter13 Cara... O @karlcenter13 é a cara do Ricardo @nautiluslink,,pos,neu
"1,63727754537151E+018",@Thi_o_Oliveira Primeiro fora do twitter pelo @nautiluslink e dentro do twitter pelo @ControlesCast,,pos,neu
"1,63715120606477E+018","Nautilus (@nautiluslink) tá on na Twitch. O título da live é: meus fãs são o meu maior presente !apoio. Bora!

https://t.co/b9TLr8RJut
https://t.co/b9TLr8RJut",,pos,neu
"1,63690599127815E+018","@jogabilidade @nautiluslink @mizanzuk @jovemnerd @99Vidas @marceloguaxinim @overloadrBR @ReloadingBR (a quem ver, ajude a marcar outros produtores de conteúdo que possam ajudar na divulgação)",,pos,neu
"1,6368790030667E+018",@valney Sempre sigo as recomendações do canal @nautiluslink,,pos,neu
"1,63683707181698E+018",RT @nautiluslink: Radio the Universe é tipo um Zelda onde tudo deu errado e o Link nunca acordou para salvar o mundo. O jogo é o projeto de…,,pos,neu
"1,63683024618703E+018",RT @nautiluslink: Radio the Universe é tipo um Zelda onde tudo deu errado e o Link nunca acordou para salvar o mundo. O jogo é o projeto de…,,pos,neu
"1,63680601927464E+018",RT @nautiluslink: Boa tarde! O Café com Videogames dessa semana está disponível no feed de podcasts e no YouTube! Falamos sobre a data de l…,,pos,neg
"1,63680159246778E+018","RT @nautiluslink: Estamos ao vivo pra conferir uma versão de preview de TERRA NIL que a @devolverdigital digital mandou pra gente. 

Vem qu…",,pos,neu
"1,63680098599659E+018",RT @nautiluslink: Radio the Universe é tipo um Zelda onde tudo deu errado e o Link nunca acordou para salvar o mundo. O jogo é o projeto de…,,pos,neu
"1,63679945911486E+018","Hoje, as 19:30, vai estrear a parte dois da nossa entrevista com o Henrique Antero do @nautiluslink . Da uma olhada lá que o papo tá muito bom.

https://t.co/uWtif9LQwl",,pos,neu
"1,63679649622904E+018","Nautilus (@nautiluslink) tá on na Twitch. O título da live é: Preview de TERRA NIL pela Devolver Digital, vem!. Bora!

https://t.co/b9TLr8RJut
https://t.co/b9TLr8RJut",,pos,neu
"1,63678720183619E+018",RT @nautiluslink: Radio the Universe é tipo um Zelda onde tudo deu errado e o Link nunca acordou para salvar o mundo. O jogo é o projeto de…,,pos,neu
"1,63675753614868E+018",RT @nautiluslink: Radio the Universe é tipo um Zelda onde tudo deu errado e o Link nunca acordou para salvar o mundo. O jogo é o projeto de…,,pos,neu
"1,6367522482765E+018",RT @nautiluslink: Radio the Universe é tipo um Zelda onde tudo deu errado e o Link nunca acordou para salvar o mundo. O jogo é o projeto de…,,pos,neu
"1,63674493990721E+018",RT @nautiluslink: Radio the Universe é tipo um Zelda onde tudo deu errado e o Link nunca acordou para salvar o mundo. O jogo é o projeto de…,,pos,neu
"1,63674477656869E+018",RT @nautiluslink: Radio the Universe é tipo um Zelda onde tudo deu errado e o Link nunca acordou para salvar o mundo. O jogo é o projeto de…,,pos,neu
"1,63674453393633E+018",RT @nautiluslink: Radio the Universe é tipo um Zelda onde tudo deu errado e o Link nunca acordou para salvar o mundo. O jogo é o projeto de…,,pos,neu
"1,6367444757907E+018",RT @nautiluslink: Radio the Universe é tipo um Zelda onde tudo deu errado e o Link nunca acordou para salvar o mundo. O jogo é o projeto de…,,pos,neu
"1,63920244707913E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,63919072467893E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,63918899227601E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,63916703032555E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,63915613058774E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,63913269950701E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,63912911256777E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,63912894150282E+018",RT @avoz_da_comunid: Acompanhe tudo no https://t.co/A7qfJXCveA @prefrecife @JoaoCampos https://t.co/sFLgkH4XQo,,neu,neg
"1,63912889843176E+018",RT @avoz_da_comunid: Acompanhe tudo no https://t.co/A7qfJXD348 @prefrecife https://t.co/lHp5dXyjIO,,neu,neg
"1,63912888855812E+018",RT @avoz_da_comunid: Acompanhe tudo no https://t.co/A7qfJXCveA @neoenergiape @NeoenergiaBR Protocolo do atendimento: 8117608932 via ocorrên…,,neu,neg
"1,63912887532509E+018","RT @avoz_da_comunid: @prefrecife Então vamos atender essa demanda. A moradora Erenice informou que ""ligou dia 06/02/2023, às 11:10, protoco…",,neg,neu
"1,63912852831776E+018","@prefrecife Então vamos atender essa demanda. A moradora Erenice informou que ""ligou dia 06/02/2023, às 11:10, protocolo n° 8008977823"" e até agora nenhuma equipe foi ao local para colocar lonas. Alô @JoaoCampos!",,neg,neu
"1,63912741026309E+018",Acompanhe tudo no https://t.co/A7qfJXCveA @neoenergiape @NeoenergiaBR Protocolo do atendimento: 8117608932 via ocorrência 2023 0337202 @prefrecife https://t.co/D3vxZ6IZJv,,neg,neg
"1,63912670260456E+018",Acompanhe tudo no https://t.co/A7qfJXD348 @prefrecife https://t.co/lHp5dXyjIO,,neu,neg
"1,63912616595149E+018",Acompanhe tudo no https://t.co/A7qfJXCveA @prefrecife @JoaoCampos https://t.co/sFLgkH4XQo,,neu,neg
"1,63912500496405E+018","RT @prefrecife: “O Carnaval baiano é uma eterna homenagem ao Carnaval do Recife”. ✨ Se tu tá dizendo, Caetano, quem é gente pra negar? Essa…",,pos,neu
"1,63911818889724E+018","Alô @prefrecife, @JoaoCampos  01:11 da manhã isso é hora de fazer obra na rua, uma barulheira da porra!! https://t.co/FqxXtThCHP",,neg,neu
"1,63911531831542E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,63910071659684E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,63909903104447E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,63909867479276E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,63908595258795E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,63908240688271E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,6390819454213E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,63908065464101E+018","@JoaoCampos @LulaOficial @prefrecife PCC &amp; CV &amp; Milicianos &amp; CorruPTos estão ""fodendo"", Lula a alma viva mais honesta competente só ficará bem quando ""foder."" Então, estamos ""fodidos"" ☹️",,neg,neu
"1,6390798257083E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,63907904800442E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,63907661315221E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,63907511032048E+018","@prefrecife Mentira: Está investindo em um bando de incompetente que não trabalha

202237616
Abertura: 13/09/2022 07:45
Porque a Ouvidoria e Emlurb não trabalham?
Tenham vergonha e parem de torrar nosso dinheiro com cargos de aparelhamento politico com gente incompetente que não faz nada",,neg,neu
"1,63907497656439E+018","@prefrecife Mentira: Nesse balcão de empregos para incompetentes ninguém gosta de trabalhar

202237616
Abertura: 13/09/2022 07:45
Porque a Ouvidoria e Emlurb não trabalham?
Tenham vergonha e parem de torrar nosso dinheiro com gente incompetente que não faz nada",,neg,neu
"1,63906854332387E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,63906629757188E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,6390660015885E+018","@recifeordinario @netv1 @prefrecife 

A bandeira de Pernambuco vista por outra perspectiva https://t.co/5Cdss3MpDA",,pos,neu
"1,63906356220647E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,63906337366832E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,63906267193161E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,63905754151777E+018","RT @DonBrentino: Muito feliz por estar de volta a #Recife para uma missão intensiva de dois dias. Muito obrigado, mais uma vez, ao nosso Cô…",,pos,neu
"1,63905596979877E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,63904564736084E+018",@prefrecife Mente como sempre que nem sente!! PQP O povo sabe e não adianta rede social. É muita grana para ser desviada . . . o método já é conhecido!!,,neg,neu
"1,63904231912624E+018","@apagabeck @daniportelapsol @raquellyra @JoaoCampos @governope @prefrecife O Governo Paulo Câmara reabriu sem concluir obras, todo mundo comemorou e meses depois teve q fechar pq estava inaquado, igual ao espaço ciências q estava com parte do esgoto indo parar no rio. E com salas com problemas de todos os tipos.",,neu,neg
"1,63904181083505E+018",@apagabeck @daniportelapsol @raquellyra @JoaoCampos @governope @prefrecife O problema nesse cinema é antigo: https://t.co/cmzfFlL4uB,,neu,neu
